MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms)
16;16;32;16;8;16;8;2;1;2;0;1;1;1;63,33
16;16;32;16;8;16;8;2;1;2;1;0;0;0;109,44
16;16;32;16;8;16;8;2;1;2;1;0;0;1;70,02
16;16;32;16;8;16;8;2;1;2;1;0;1;0;90,79
16;16;32;16;8;16;8;2;1;2;1;0;1;1;63,32
16;16;32;16;8;16;8;2;1;2;1;1;0;0;109,34
16;16;32;16;8;16;8;2;1;2;1;1;0;1;70,07
16;16;32;16;8;16;8;2;1;2;1;1;1;0;88,77
16;16;32;16;8;16;8;2;1;2;1;1;1;1;63,32
16;16;32;16;8;16;8;8;1;1;0;0;0;0;142,05
16;16;32;16;8;16;8;8;1;1;0;0;0;1;95,02
16;16;32;16;8;16;8;8;1;1;0;0;1;0;111,89
16;16;32;16;8;16;8;8;1;1;0;0;1;1;90,64
16;16;32;16;8;16;8;8;1;1;0;1;0;0;144,46
16;16;32;16;8;16;8;8;1;1;0;1;0;1;97,11
16;16;32;16;8;16;8;8;1;1;0;1;1;0;116,32
16;16;32;16;8;16;8;8;1;1;0;1;1;1;92,26
16;16;32;16;8;16;8;8;1;1;1;0;0;0;141,42
16;16;32;16;8;16;8;8;1;1;1;0;0;1;97,12
16;16;32;16;8;16;8;8;1;1;1;0;1;0;112,01
16;16;32;16;8;16;8;8;1;1;1;0;1;1;90,6
16;16;32;16;8;16;8;8;1;1;1;1;0;0;144,73
16;16;32;16;8;16;8;8;1;1;1;1;0;1;99,54
16;16;32;16;8;16;8;8;1;1;1;1;1;0;116,32
16;16;32;16;8;16;8;8;1;1;1;1;1;1;92,33
16;16;32;16;8;16;8;8;1;2;0;0;0;0;111,67
16;16;32;16;8;16;8;8;1;2;0;0;0;1;70,06
16;16;32;16;8;16;8;8;1;2;0;0;1;0;90,83
16;16;32;16;8;16;8;8;1;2;0;0;1;1;63,38
16;16;32;16;8;16;8;8;1;2;0;1;0;0;111,54
16;16;32;16;8;16;8;8;1;2;0;1;0;1;70,04
16;16;32;16;8;16;8;8;1;2;0;1;1;0;91,37
16;16;32;16;8;16;8;8;1;2;0;1;1;1;63,28
16;16;32;16;8;16;8;8;1;2;1;0;0;0;111,39
16;16;32;16;8;16;8;8;1;2;1;0;0;1;70,09
16;16;32;16;8;16;8;8;1;2;1;0;1;0;90,83
16;16;32;16;8;16;8;8;1;2;1;0;1;1;63,39
16;16;32;16;8;16;8;8;1;2;1;1;0;0;111,42
16;16;32;16;8;16;8;8;1;2;1;1;0;1;70
16;16;32;16;8;16;8;8;1;2;1;1;1;0;91,39
16;16;32;16;8;16;8;8;1;2;1;1;1;1;63,35
16;16;32;16;8;16;16;2;1;1;0;0;0;0;140,91
16;16;32;16;8;16;16;2;1;1;0;0;0;1;89,12
16;16;32;16;8;16;16;2;1;1;0;0;1;0;111,82
16;16;32;16;8;16;16;2;1;1;0;0;1;1;82,1
16;16;32;16;8;16;16;2;1;1;0;1;0;0;145,08
16;16;32;16;8;16;16;2;1;1;0;1;0;1;88,5
16;16;32;16;8;16;16;2;1;1;0;1;1;0;116,36
16;16;32;16;8;16;16;2;1;1;0;1;1;1;82,05
16;16;32;16;8;16;16;2;1;1;1;0;0;0;140,91
16;16;32;16;8;16;16;2;1;1;1;0;0;1;89,16
16;16;32;16;8;16;16;2;1;1;1;0;1;0;111,87
16;16;32;16;8;16;16;2;1;1;1;0;1;1;82,09
16;16;32;16;8;16;16;2;1;1;1;1;0;0;145,46
16;16;32;16;8;16;16;2;1;1;1;1;0;1;88,52
16;16;32;16;8;16;16;2;1;1;1;1;1;0;116,42
16;16;32;16;8;16;16;2;1;1;1;1;1;1;82,04
16;16;32;16;8;16;16;8;1;1;0;0;0;0;141,96
16;16;32;16;8;16;16;8;1;1;0;0;0;1;89,17
16;16;32;16;8;16;16;8;1;1;0;0;1;0;111,98
16;16;32;16;8;16;16;8;1;1;0;0;1;1;82,06
16;16;32;16;8;16;16;8;1;1;0;1;0;0;144,6
16;16;32;16;8;16;16;8;1;1;0;1;0;1;88,56
16;16;32;16;8;16;16;8;1;1;0;1;1;0;116,37
16;16;32;16;8;16;16;8;1;1;0;1;1;1;82,04
16;16;32;16;8;16;16;8;1;1;1;0;0;0;141,79
16;16;32;16;8;16;16;8;1;1;1;0;0;1;89,12
16;16;32;16;8;16;16;8;1;1;1;0;1;0;111,97
16;16;32;16;8;16;16;8;1;1;1;0;1;1;82,07
16;16;32;16;8;16;16;8;1;1;1;1;0;0;144,64
16;16;32;16;8;16;16;8;1;1;1;1;0;1;88,56
16;16;32;16;8;16;16;8;1;1;1;1;1;0;116,31
16;16;32;16;8;16;16;8;1;1;1;1;1;1;82,06
16;16;32;16;16;8;8;2;1;1;0;0;0;0;164,65
16;16;32;16;16;8;8;2;1;1;0;0;0;1;127,43
16;16;32;16;16;8;8;2;1;1;0;0;1;0;129,38
16;16;32;16;16;8;8;2;1;1;0;0;1;1;108,89
16;16;32;16;16;8;8;2;1;1;0;1;0;0;165,36
16;16;32;16;16;8;8;2;1;1;0;1;0;1;130,92
16;16;32;16;16;8;8;2;1;1;0;1;1;0;129,4
16;16;32;16;16;8;8;2;1;1;0;1;1;1;111,39
16;16;32;16;16;8;8;2;1;1;1;0;0;0;165,11
16;16;32;16;16;8;8;2;1;1;1;0;0;1;127,78
16;16;32;16;16;8;8;2;1;1;1;0;1;0;131,16
16;16;32;16;16;8;8;2;1;1;1;0;1;1;111
16;16;32;16;16;8;8;2;1;1;1;1;0;0;164,92
16;16;32;16;16;8;8;2;1;1;1;1;0;1;130,77
16;16;32;16;16;8;8;2;1;1;1;1;1;0;131,27
16;16;32;16;16;8;8;2;1;1;1;1;1;1;116
16;16;32;16;16;8;8;8;1;1;0;0;0;0;168,05
16;16;32;16;16;8;8;8;1;1;0;0;0;1;127,3
16;16;32;16;16;8;8;8;1;1;0;0;1;0;129,28
16;16;32;16;16;8;8;8;1;1;0;0;1;1;108,88
16;16;32;16;16;8;8;8;1;1;0;1;0;0;168,15
16;16;32;16;16;8;8;8;1;1;0;1;0;1;130,87
16;16;32;16;16;8;8;8;1;1;0;1;1;0;129,3
16;16;32;16;16;8;8;8;1;1;0;1;1;1;111,48
16;16;32;16;16;8;8;8;1;1;1;0;0;0;168,47
16;16;32;16;16;8;8;8;1;1;1;0;0;1;127,62
16;16;32;16;16;8;8;8;1;1;1;0;1;0;131,24
16;16;32;16;16;8;8;8;1;1;1;0;1;1;110,98
16;16;32;16;16;8;8;8;1;1;1;1;0;0;168,42
16;16;32;16;16;8;8;8;1;1;1;1;0;1;130,85
16;16;32;16;16;8;8;8;1;1;1;1;1;0;131,08
16;16;32;16;16;8;8;8;1;1;1;1;1;1;116,1
16;16;32;16;16;8;16;2;1;1;0;0;0;0;164,94
16;16;32;16;16;8;16;2;1;1;0;0;0;1;123,84
16;16;32;16;16;8;16;2;1;1;0;0;1;0;129,38
16;16;32;16;16;8;16;2;1;1;0;0;1;1;100,5
16;16;32;16;16;8;16;2;1;1;0;1;0;0;165,03
16;16;32;16;16;8;16;2;1;1;0;1;0;1;123,94
16;16;32;16;16;8;16;2;1;1;0;1;1;0;129,5
16;16;32;16;16;8;16;2;1;1;0;1;1;1;100,55
16;16;32;16;16;8;16;2;1;1;1;0;0;0;165,13
16;16;32;16;16;8;16;2;1;1;1;0;0;1;123,7
16;16;32;16;16;8;16;2;1;1;1;0;1;0;131,19
16;16;32;16;16;8;16;2;1;1;1;0;1;1;103,59
16;16;32;16;16;8;16;2;1;1;1;1;0;0;165,02
16;16;32;16;16;8;16;2;1;1;1;1;0;1;123,9
16;16;32;16;16;8;16;2;1;1;1;1;1;0;131,16
16;16;32;16;16;8;16;2;1;1;1;1;1;1;103,59
16;16;32;16;16;8;16;8;1;1;0;0;0;0;168,18
16;16;32;16;16;8;16;8;1;1;0;0;0;1;123,74
16;16;32;16;16;8;16;8;1;1;0;0;1;0;129,27
16;16;32;16;16;8;16;8;1;1;0;0;1;1;100,52
16;16;32;16;16;8;16;8;1;1;0;1;0;0;168,19
16;16;32;16;16;8;16;8;1;1;0;1;0;1;124,03
16;16;32;16;16;8;16;8;1;1;0;1;1;0;129,43
16;16;32;16;16;8;16;8;1;1;0;1;1;1;100,51
16;16;32;16;16;8;16;8;1;1;1;0;0;0;168,15
16;16;32;16;16;8;16;8;1;1;1;0;0;1;123,97
16;16;32;16;16;8;16;8;1;1;1;0;1;0;131,11
16;16;32;16;16;8;16;8;1;1;1;0;1;1;103,58
16;16;32;16;16;8;16;8;1;1;1;1;0;0;167,93
16;16;32;16;16;8;16;8;1;1;1;1;0;1;123,81
16;16;32;16;16;8;16;8;1;1;1;1;1;0;131,18
16;16;32;16;16;8;16;8;1;1;1;1;1;1;103,57
16;16;32;16;16;16;8;2;1;1;0;0;0;0;164,95
16;16;32;16;16;16;8;2;1;1;0;0;0;1;127,22
16;16;32;16;16;16;8;2;1;1;0;0;1;0;121,81
16;16;32;16;16;16;8;2;1;1;0;0;1;1;100,31
16;16;32;16;16;16;8;2;1;1;0;1;0;0;164,75
16;16;32;16;16;16;8;2;1;1;0;1;0;1;130,99
16;16;32;16;16;16;8;2;1;1;0;1;1;0;121,76
16;16;32;16;16;16;8;2;1;1;0;1;1;1;103,75
16;16;32;16;16;16;8;2;1;1;1;0;0;0;165,08
16;16;32;16;16;16;8;2;1;1;1;0;0;1;127,5
16;16;32;16;16;16;8;2;1;1;1;0;1;0;121,77
16;16;32;16;16;16;8;2;1;1;1;0;1;1;100,32
16;16;32;16;16;16;8;2;1;1;1;1;0;0;164,87
16;16;32;16;16;16;8;2;1;1;1;1;0;1;130,98
16;16;32;16;16;16;8;2;1;1;1;1;1;0;121,69
16;16;32;16;16;16;8;2;1;1;1;1;1;1;103,78
16;16;32;16;16;16;8;8;1;1;0;0;0;0;168,13
16;16;32;16;16;16;8;8;1;1;0;0;0;1;127,49
16;16;32;16;16;16;8;8;1;1;0;0;1;0;121,73
16;16;32;16;16;16;8;8;1;1;0;0;1;1;100,31
16;16;32;16;16;16;8;8;1;1;0;1;0;0;168,2
16;16;32;16;16;16;8;8;1;1;0;1;0;1;131
16;16;32;16;16;16;8;8;1;1;0;1;1;0;121,79
16;16;32;16;16;16;8;8;1;1;0;1;1;1;103,77
16;16;32;16;16;16;8;8;1;1;1;0;0;0;168,17
16;16;32;16;16;16;8;8;1;1;1;0;0;1;127,2
16;16;32;16;16;16;8;8;1;1;1;0;1;0;121,67
16;16;32;16;16;16;8;8;1;1;1;0;1;1;100,36
16;16;32;16;16;16;8;8;1;1;1;1;0;0;168,24
16;16;32;16;16;16;8;8;1;1;1;1;0;1;130,91
16;16;32;16;16;16;8;8;1;1;1;1;1;0;121,69
16;16;32;16;16;16;8;8;1;1;1;1;1;1;103,8
16;16;32;16;16;16;16;2;1;1;0;0;0;0;165,04
16;16;32;16;16;16;16;2;1;1;0;0;0;1;123,91
16;16;32;16;16;16;16;2;1;1;0;0;1;0;121,69
16;16;32;16;16;16;16;2;1;1;0;0;1;1;92,08
16;16;32;16;16;16;16;2;1;1;0;1;0;0;164,78
16;16;32;16;16;16;16;2;1;1;0;1;0;1;123,84
16;16;32;16;16;16;16;2;1;1;0;1;1;0;121,6
16;16;32;16;16;16;16;2;1;1;0;1;1;1;92,09
16;16;32;16;16;16;16;2;1;1;1;0;0;0;164,95
16;16;32;16;16;16;16;2;1;1;1;0;0;1;123,94
16;16;32;16;16;16;16;2;1;1;1;0;1;0;121,78
16;16;32;16;16;16;16;2;1;1;1;0;1;1;92,12
16;16;32;16;16;16;16;2;1;1;1;1;0;0;164,79
16;16;32;16;16;16;16;2;1;1;1;1;0;1;123,87
16;16;32;16;16;16;16;2;1;1;1;1;1;0;121,6
16;16;32;16;16;16;16;2;1;1;1;1;1;1;92,11
16;16;32;16;16;16;16;8;1;1;0;0;0;0;168,12
16;16;32;16;16;16;16;8;1;1;0;0;0;1;124,02
16;16;32;16;16;16;16;8;1;1;0;0;1;0;121,74
16;16;32;16;16;16;16;8;1;1;0;0;1;1;92,08
16;16;32;16;16;16;16;8;1;1;0;1;0;0;168,34
16;16;32;16;16;16;16;8;1;1;0;1;0;1;123,99
16;16;32;16;16;16;16;8;1;1;0;1;1;0;121,73
16;16;32;16;16;16;16;8;1;1;0;1;1;1;92,07
16;16;32;16;16;16;16;8;1;1;1;0;0;0;168,27
16;16;32;16;16;16;16;8;1;1;1;0;0;1;123,45
16;16;32;16;16;16;16;8;1;1;1;0;1;0;121,74
16;16;32;16;16;16;16;8;1;1;1;0;1;1;92,11
16;16;32;16;16;16;16;8;1;1;1;1;0;0;168,17
16;16;32;16;16;16;16;8;1;1;1;1;0;1;124,07
16;16;32;16;16;16;16;8;1;1;1;1;1;0;121,69
16;16;32;16;16;16;16;8;1;1;1;1;1;1;92,08
16;32;16;8;8;8;8;2;1;1;0;0;0;0;68,37
16;32;16;8;8;8;8;2;1;1;0;0;0;1;67,15
16;32;16;8;8;8;8;2;1;1;0;0;1;0;64,09
16;32;16;8;8;8;8;2;1;1;0;0;1;1;68,1
16;32;16;8;8;8;8;2;1;1;0;1;0;0;66,83
16;32;16;8;8;8;8;2;1;1;0;1;0;1;64,09
16;32;16;8;8;8;8;2;1;1;0;1;1;0;62,08
16;32;16;8;8;8;8;2;1;1;0;1;1;1;66,09
16;32;16;8;8;8;8;2;1;1;1;0;0;0;67,79
16;32;16;8;8;8;8;2;1;1;1;0;0;1;64,94
16;32;16;8;8;8;8;2;1;1;1;0;1;0;64,05
16;32;16;8;8;8;8;2;1;1;1;0;1;1;65,93
16;32;16;8;8;8;8;2;1;1;1;1;0;0;68,66
16;32;16;8;8;8;8;2;1;1;1;1;0;1;65,46
16;32;16;8;8;8;8;2;1;1;1;1;1;0;63,05
16;32;16;8;8;8;8;2;1;1;1;1;1;1;72,99
16;32;16;8;8;8;8;2;1;2;0;0;0;0;63,06
16;32;16;8;8;8;8;2;1;2;0;0;0;1;49,5
16;32;16;8;8;8;8;2;1;2;0;0;1;0;56,72
16;32;16;8;8;8;8;2;1;2;0;0;1;1;51,2
16;32;16;8;8;8;8;2;1;2;0;1;0;0;68,89
16;32;16;8;8;8;8;2;1;2;0;1;0;1;45,74
16;32;16;8;8;8;8;2;1;2;0;1;1;0;55,69
16;32;16;8;8;8;8;2;1;2;0;1;1;1;49,34
16;32;16;8;8;8;8;2;1;2;1;0;0;0;68,55
16;32;16;8;8;8;8;2;1;2;1;0;0;1;48,45
16;32;16;8;8;8;8;2;1;2;1;0;1;0;58,1
16;32;16;8;8;8;8;2;1;2;1;0;1;1;50,96
16;32;16;8;8;8;8;2;1;2;1;1;0;0;69,35
16;32;16;8;8;8;8;2;1;2;1;1;0;1;49,45
16;32;16;8;8;8;8;2;1;2;1;1;1;0;56,53
16;32;16;8;8;8;8;2;1;2;1;1;1;1;49,9
16;32;16;8;8;8;8;2;1;4;0;0;0;0;51,21
16;32;16;8;8;8;8;2;1;4;0;0;0;1;45,85
16;32;16;8;8;8;8;2;1;4;0;0;1;0;56,59
16;32;16;8;8;8;8;2;1;4;0;0;1;1;43,03
16;32;16;8;8;8;8;2;1;4;0;1;0;0;51,29
16;32;16;8;8;8;8;2;1;4;0;1;0;1;45,81
16;32;16;8;8;8;8;2;1;4;0;1;1;0;57,06
16;32;16;8;8;8;8;2;1;4;0;1;1;1;43,22
16;32;16;8;8;8;8;2;1;4;1;0;0;0;54,26
16;32;16;8;8;8;8;2;1;4;1;0;0;1;52,43
16;32;16;8;8;8;8;2;1;4;1;0;1;0;56,68
16;32;16;8;8;8;8;2;1;4;1;0;1;1;43,39
16;32;16;8;8;8;8;2;1;4;1;1;0;0;54,08
16;32;16;8;8;8;8;2;1;4;1;1;0;1;52,42
16;32;16;8;8;8;8;2;1;4;1;1;1;0;57,4
16;32;16;8;8;8;8;2;1;4;1;1;1;1;43,38
16;32;16;8;8;8;8;2;2;1;0;0;0;0;67,94
16;32;16;8;8;8;8;2;2;1;0;0;0;1;70,35
16;32;16;8;8;8;8;2;2;1;0;0;1;0;62,44
16;32;16;8;8;8;8;2;2;1;0;0;1;1;63,7
16;32;16;8;8;8;8;2;2;1;0;1;0;0;63,05
16;32;16;8;8;8;8;2;2;1;0;1;0;1;65,79
16;32;16;8;8;8;8;2;2;1;0;1;1;0;57,92
16;32;16;8;8;8;8;2;2;1;0;1;1;1;62,2
16;32;16;8;8;8;8;2;2;1;1;0;0;0;67,12
16;32;16;8;8;8;8;2;2;1;1;0;0;1;68,31
16;32;16;8;8;8;8;2;2;1;1;0;1;0;62,77
16;32;16;8;8;8;8;2;2;1;1;0;1;1;63,64
16;32;16;8;8;8;8;2;2;1;1;1;0;0;63,93
16;32;16;8;8;8;8;2;2;1;1;1;0;1;67,16
16;32;16;8;8;8;8;2;2;1;1;1;1;0;58,13
16;32;16;8;8;8;8;2;2;1;1;1;1;1;62,09
16;32;16;8;8;8;8;2;2;2;0;0;0;0;46,36
16;32;16;8;8;8;8;2;2;2;0;0;0;1;46,19
16;32;16;8;8;8;8;2;2;2;0;0;1;0;48,72
16;32;16;8;8;8;8;2;2;2;0;0;1;1;41,4
16;32;16;8;8;8;8;2;2;2;0;1;0;0;45,97
16;32;16;8;8;8;8;2;2;2;0;1;0;1;45,2
16;32;16;8;8;8;8;2;2;2;0;1;1;0;50,67
16;32;16;8;8;8;8;2;2;2;0;1;1;1;38,79
16;32;16;8;8;8;8;2;2;2;1;0;0;0;46,35
16;32;16;8;8;8;8;2;2;2;1;0;0;1;46,2
16;32;16;8;8;8;8;2;2;2;1;0;1;0;48,77
16;32;16;8;8;8;8;2;2;2;1;0;1;1;41,28
16;32;16;8;8;8;8;2;2;2;1;1;0;0;45,63
16;32;16;8;8;8;8;2;2;2;1;1;0;1;43,52
16;32;16;8;8;8;8;2;2;2;1;1;1;0;51,11
16;32;16;8;8;8;8;2;2;2;1;1;1;1;39,71
16;32;16;8;8;8;8;2;2;4;0;0;0;0;45,87
16;32;16;8;8;8;8;2;2;4;0;0;0;1;40,89
16;32;16;8;8;8;8;2;2;4;0;0;1;0;51,1
16;32;16;8;8;8;8;2;2;4;0;0;1;1;32,61
16;32;16;8;8;8;8;2;2;4;0;1;0;0;45,87
16;32;16;8;8;8;8;2;2;4;0;1;0;1;40,59
16;32;16;8;8;8;8;2;2;4;0;1;1;0;51,54
16;32;16;8;8;8;8;2;2;4;0;1;1;1;32,47
16;32;16;8;8;8;8;2;2;4;1;0;0;0;45,61
16;32;16;8;8;8;8;2;2;4;1;0;0;1;50,45
16;32;16;8;8;8;8;2;2;4;1;0;1;0;51
16;32;16;8;8;8;8;2;2;4;1;0;1;1;32,07
16;32;16;8;8;8;8;2;2;4;1;1;0;0;45,04
16;32;16;8;8;8;8;2;2;4;1;1;0;1;50,48
16;32;16;8;8;8;8;2;2;4;1;1;1;0;51,54
16;32;16;8;8;8;8;2;2;4;1;1;1;1;32,08
16;32;16;8;8;8;8;8;1;1;0;0;0;0;73,78
16;32;16;8;8;8;8;8;1;1;0;0;0;1;71,14
16;32;16;8;8;8;8;8;1;1;0;0;1;0;69,53
16;32;16;8;8;8;8;8;1;1;0;0;1;1;73,8
16;32;16;8;8;8;8;8;1;1;0;1;0;0;70,76
16;32;16;8;8;8;8;8;1;1;0;1;0;1;67,89
16;32;16;8;8;8;8;8;1;1;0;1;1;0;67,17
16;32;16;8;8;8;8;8;1;1;0;1;1;1;71,26
16;32;16;8;8;8;8;8;1;1;1;0;0;0;72,22
16;32;16;8;8;8;8;8;1;1;1;0;0;1;69,2
16;32;16;8;8;8;8;8;1;1;1;0;1;0;69,35
16;32;16;8;8;8;8;8;1;1;1;0;1;1;70,71
16;32;16;8;8;8;8;8;1;1;1;1;0;0;71,57
16;32;16;8;8;8;8;8;1;1;1;1;0;1;69,63
16;32;16;8;8;8;8;8;1;1;1;1;1;0;68,22
16;32;16;8;8;8;8;8;1;1;1;1;1;1;73,64
16;32;16;8;8;8;8;8;1;2;0;0;0;0;57,99
16;32;16;8;8;8;8;8;1;2;0;0;0;1;50,37
16;32;16;8;8;8;8;8;1;2;0;0;1;0;55,97
16;32;16;8;8;8;8;8;1;2;0;0;1;1;50,49
16;32;16;8;8;8;8;8;1;2;0;1;0;0;59,98
16;32;16;8;8;8;8;8;1;2;0;1;0;1;47,68
16;32;16;8;8;8;8;8;1;2;0;1;1;0;55,69
16;32;16;8;8;8;8;8;1;2;0;1;1;1;48,78
16;32;16;8;8;8;8;8;1;2;1;0;0;0;60,72
16;32;16;8;8;8;8;8;1;2;1;0;0;1;48,61
16;32;16;8;8;8;8;8;1;2;1;0;1;0;55,86
16;32;16;8;8;8;8;8;1;2;1;0;1;1;50,42
16;32;16;8;8;8;8;8;1;2;1;1;0;0;60,23
16;32;16;8;8;8;8;8;1;2;1;1;0;1;48,38
16;32;16;8;8;8;8;8;1;2;1;1;1;0;56,56
16;32;16;8;8;8;8;8;1;2;1;1;1;1;50,47
16;32;16;8;8;8;8;8;1;4;0;0;0;0;52,33
16;32;16;8;8;8;8;8;1;4;0;0;0;1;45,93
16;32;16;8;8;8;8;8;1;4;0;0;1;0;56,97
16;32;16;8;8;8;8;8;1;4;0;0;1;1;43,17
16;32;16;8;8;8;8;8;1;4;0;1;0;0;52,06
16;32;16;8;8;8;8;8;1;4;0;1;0;1;45,89
16;32;16;8;8;8;8;8;1;4;0;1;1;0;57,09
16;32;16;8;8;8;8;8;1;4;0;1;1;1;43,1
16;32;16;8;8;8;8;8;1;4;1;0;0;0;54,83
16;32;16;8;8;8;8;8;1;4;1;0;0;1;52,5
16;32;16;8;8;8;8;8;1;4;1;0;1;0;57,64
16;32;16;8;8;8;8;8;1;4;1;0;1;1;43,45
16;32;16;8;8;8;8;8;1;4;1;1;0;0;55,27
16;32;16;8;8;8;8;8;1;4;1;1;0;1;52,36
16;32;16;8;8;8;8;8;1;4;1;1;1;0;57,41
16;32;16;8;8;8;8;8;1;4;1;1;1;1;43,55
16;32;16;8;8;8;8;8;2;1;0;0;0;0;67,47
16;32;16;8;8;8;8;8;2;1;0;0;0;1;67,88
16;32;16;8;8;8;8;8;2;1;0;0;1;0;63,11
16;32;16;8;8;8;8;8;2;1;0;0;1;1;63,86
16;32;16;8;8;8;8;8;2;1;0;1;0;0;62,18
16;32;16;8;8;8;8;8;2;1;0;1;0;1;65,76
16;32;16;8;8;8;8;8;2;1;0;1;1;0;57,3
16;32;16;8;8;8;8;8;2;1;0;1;1;1;62,57
16;32;16;8;8;8;8;8;2;1;1;0;0;0;66,96
16;32;16;8;8;8;8;8;2;1;1;0;0;1;67,73
16;32;16;8;8;8;8;8;2;1;1;0;1;0;63,08
16;32;16;8;8;8;8;8;2;1;1;0;1;1;63,74
16;32;16;8;8;8;8;8;2;1;1;1;0;0;62,05
16;32;16;8;8;8;8;8;2;1;1;1;0;1;66,37
16;32;16;8;8;8;8;8;2;1;1;1;1;0;57,28
16;32;16;8;8;8;8;8;2;1;1;1;1;1;62,44
16;32;16;8;8;8;8;8;2;2;0;0;0;0;46,3
16;32;16;8;8;8;8;8;2;2;0;0;0;1;47,2
16;32;16;8;8;8;8;8;2;2;0;0;1;0;48,63
16;32;16;8;8;8;8;8;2;2;0;0;1;1;41,5
16;32;16;8;8;8;8;8;2;2;0;1;0;0;46,64
16;32;16;8;8;8;8;8;2;2;0;1;0;1;45,35
16;32;16;8;8;8;8;8;2;2;0;1;1;0;50,4
16;32;16;8;8;8;8;8;2;2;0;1;1;1;40
16;32;16;8;8;8;8;8;2;2;1;0;0;0;46,43
16;32;16;8;8;8;8;8;2;2;1;0;0;1;45,59
16;32;16;8;8;8;8;8;2;2;1;0;1;0;48,74
16;32;16;8;8;8;8;8;2;2;1;0;1;1;41,42
16;32;16;8;8;8;8;8;2;2;1;1;0;0;46,51
16;32;16;8;8;8;8;8;2;2;1;1;0;1;44,22
16;32;16;8;8;8;8;8;2;2;1;1;1;0;50,47
16;32;16;8;8;8;8;8;2;2;1;1;1;1;40,04
16;32;16;8;8;8;8;8;2;4;0;0;0;0;45,61
16;32;16;8;8;8;8;8;2;4;0;0;0;1;40,97
16;32;16;8;8;8;8;8;2;4;0;0;1;0;51,09
16;32;16;8;8;8;8;8;2;4;0;0;1;1;32,23
16;32;16;8;8;8;8;8;2;4;0;1;0;0;45,82
16;32;16;8;8;8;8;8;2;4;0;1;0;1;40,89
16;32;16;8;8;8;8;8;2;4;0;1;1;0;51,31
16;32;16;8;8;8;8;8;2;4;0;1;1;1;32,12
16;32;16;8;8;8;8;8;2;4;1;0;0;0;45,93
16;32;16;8;8;8;8;8;2;4;1;0;0;1;42,23
16;32;16;8;8;8;8;8;2;4;1;0;1;0;51,23
16;32;16;8;8;8;8;8;2;4;1;0;1;1;31,86
16;32;16;8;8;8;8;8;2;4;1;1;0;0;45,97
16;32;16;8;8;8;8;8;2;4;1;1;0;1;42,19
16;32;16;8;8;8;8;8;2;4;1;1;1;0;51,3
16;32;16;8;8;8;8;8;2;4;1;1;1;1;32,03
16;32;16;8;8;8;16;2;1;1;0;0;0;0;73,61
16;32;16;8;8;8;16;2;1;1;0;0;0;1;51,9
16;32;16;8;8;8;16;2;1;1;0;0;1;0;68,44
16;32;16;8;8;8;16;2;1;1;0;0;1;1;57,21
16;32;16;8;8;8;16;2;1;1;0;1;0;0;71,38
16;32;16;8;8;8;16;2;1;1;0;1;0;1;54,65
16;32;16;8;8;8;16;2;1;1;0;1;1;0;66,47
16;32;16;8;8;8;16;2;1;1;0;1;1;1;57,18
16;32;16;8;8;8;16;2;1;1;1;0;0;0;72,6
16;32;16;8;8;8;16;2;1;1;1;0;0;1;52,11
16;32;16;8;8;8;16;2;1;1;1;0;1;0;68,48
16;32;16;8;8;8;16;2;1;1;1;0;1;1;54,94
16;32;16;8;8;8;16;2;1;1;1;1;0;0;72,96
16;32;16;8;8;8;16;2;1;1;1;1;0;1;54,48
16;32;16;8;8;8;16;2;1;1;1;1;1;0;64,65
16;32;16;8;8;8;16;2;1;1;1;1;1;1;56,22
16;32;16;8;8;8;16;2;1;2;0;0;0;0;64,71
16;32;16;8;8;8;16;2;1;2;0;0;0;1;39,09
16;32;16;8;8;8;16;2;1;2;0;0;1;0;55,21
16;32;16;8;8;8;16;2;1;2;0;0;1;1;42,92
16;32;16;8;8;8;16;2;1;2;0;1;0;0;66,4
16;32;16;8;8;8;16;2;1;2;0;1;0;1;39,25
16;32;16;8;8;8;16;2;1;2;0;1;1;0;54,46
16;32;16;8;8;8;16;2;1;2;0;1;1;1;40,47
16;32;16;8;8;8;16;2;1;2;1;0;0;0;66,06
16;32;16;8;8;8;16;2;1;2;1;0;0;1;41,84
16;32;16;8;8;8;16;2;1;2;1;0;1;0;56,27
16;32;16;8;8;8;16;2;1;2;1;0;1;1;41,88
16;32;16;8;8;8;16;2;1;2;1;1;0;0;66,65
16;32;16;8;8;8;16;2;1;2;1;1;0;1;41,41
16;32;16;8;8;8;16;2;1;2;1;1;1;0;54,16
16;32;16;8;8;8;16;2;1;2;1;1;1;1;40,72
16;32;16;8;8;8;16;2;2;1;0;0;0;0;64,32
16;32;16;8;8;8;16;2;2;1;0;0;0;1;46
16;32;16;8;8;8;16;2;2;1;0;0;1;0;59,31
16;32;16;8;8;8;16;2;2;1;0;0;1;1;36,08
16;32;16;8;8;8;16;2;2;1;0;1;0;0;59,89
16;32;16;8;8;8;16;2;2;1;0;1;0;1;50,68
16;32;16;8;8;8;16;2;2;1;0;1;1;0;56,6
16;32;16;8;8;8;16;2;2;1;0;1;1;1;45,63
16;32;16;8;8;8;16;2;2;1;1;0;0;0;63,64
16;32;16;8;8;8;16;2;2;1;1;0;0;1;46,01
