MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms);Run2 (ms);Run3 (ms);Run4 (ms)
128;128;32;32;8;16;16;2;1;2;0;0;1;1;202,21;201,88;201,94;201,94
128;128;32;32;8;16;16;2;1;2;0;1;0;0;276,25;284,38;283,76;284,05
128;128;32;32;8;16;16;2;1;2;0;1;0;1;139,81;143,2;146,04;145,98
128;128;32;32;8;16;16;2;1;2;0;1;1;0;151,31;147,97;149,02;148,14
128;128;32;32;8;16;16;2;1;2;0;1;1;1;161,37;161,18;161,18;161,26
128;128;32;32;8;16;16;2;1;2;1;0;0;0;262,85;266,65;267,39;266,77
128;128;32;32;8;16;16;2;1;2;1;0;0;1;175,71;183,03;182,24;182,76
128;128;32;32;8;16;16;2;1;2;1;0;1;0;139,91;138,09;138,63;138,33
128;128;32;32;8;16;16;2;1;2;1;0;1;1;169,15;169,16;169,2;169,2
128;128;32;32;8;16;16;2;1;2;1;1;0;0;276,37;282,96;283,07;282,69
128;128;32;32;8;16;16;2;1;2;1;1;0;1;131,27;133,77;134,61;134,11
128;128;32;32;8;16;16;2;1;2;1;1;1;0;138,17;140,96;142,21;138,39
128;128;32;32;8;16;16;2;1;2;1;1;1;1;179,46;179,43;179,37;179,42
128;128;32;32;8;16;16;2;1;4;0;0;0;0;268,88;276,08;275,56;275,3
128;128;32;32;8;16;16;2;1;4;0;0;0;1;160,96;166,88;166,97;166,07
128;128;32;32;8;16;16;2;1;4;0;0;1;0;188,17;188,41;189,8;188,26
128;128;32;32;8;16;16;2;1;4;0;0;1;1;175,94;175,45;175,85;175,65
128;128;32;32;8;16;16;2;1;4;0;1;0;0;298,7;299,83;297,34;297,67
128;128;32;32;8;16;16;2;1;4;0;1;0;1;158,11;163,26;163,62;164,46
128;128;32;32;8;16;16;2;1;4;0;1;1;0;189,88;190,91;192,18;190,94
128;128;32;32;8;16;16;2;1;4;0;1;1;1;172,64;172,65;172,64;172,57
128;128;32;32;8;16;16;2;1;4;1;0;0;0;273,83;275,97;276,08;279,07
128;128;32;32;8;16;16;2;1;4;1;0;0;1;146,74;153,37;154,78;152,82
128;128;32;32;8;16;16;2;1;4;1;0;1;0;182,54;180,31;180,85;179,39
128;128;32;32;8;16;16;2;1;4;1;0;1;1;178,1;178,23;178,23;178,24
128;128;32;32;8;16;16;2;1;4;1;1;0;0;309,31;299,59;299,49;300,59
128;128;32;32;8;16;16;2;1;4;1;1;0;1;148,53;153,78;155,38;156,8
128;128;32;32;8;16;16;2;1;4;1;1;1;0;178,77;176,56;177,23;176,91
128;128;32;32;8;16;16;2;1;4;1;1;1;1;173,38;173,45;173,41;173,42
128;128;32;32;8;16;16;2;1;8;0;0;0;0;321,05;324,45;323,86;323,64
128;128;32;32;8;16;16;2;1;8;0;0;0;1;161,46;167,1;167,1;167
128;128;32;32;8;16;16;2;1;8;0;0;1;0;184,04;186,85;186,9;185,59
128;128;32;32;8;16;16;2;1;8;0;0;1;1;191,88;192,01;191,93;191,93
128;128;32;32;8;16;16;2;1;8;0;1;0;0;321,76;324,22;324,57;324,64
128;128;32;32;8;16;16;2;1;8;0;1;0;1;160,83;166,86;166,92;167,03
128;128;32;32;8;16;16;2;1;8;0;1;1;0;184,98;187,3;187,56;187,67
128;128;32;32;8;16;16;2;1;8;0;1;1;1;187,29;187,43;187,32;187,31
128;128;32;32;8;16;16;2;1;8;1;0;0;0;312,31;315,18;314,88;314,53
128;128;32;32;8;16;16;2;1;8;1;0;0;1;153,29;159,19;159,07;159,5
128;128;32;32;8;16;16;2;1;8;1;0;1;0;162,25;162,54;161,72;162,15
128;128;32;32;8;16;16;2;1;8;1;0;1;1;169,05;169,07;169,02;169,03
128;128;32;32;8;16;16;2;1;8;1;1;0;0;314,48;317,07;317,15;317,35
128;128;32;32;8;16;16;2;1;8;1;1;0;1;150,28;156,94;156,89;156,59
128;128;32;32;8;16;16;2;1;8;1;1;1;0;162,5;162,66;163,02;161,47
128;128;32;32;8;16;16;2;1;8;1;1;1;1;173,26;173,23;173,23;173,2
128;128;32;32;8;16;16;2;2;1;0;0;0;0;257,01;262,9;262,98;262,64
128;128;32;32;8;16;16;2;2;1;0;0;0;1;225,07;234,1;233,83;232,95
128;128;32;32;8;16;16;2;2;1;0;0;1;0;155,97;158,41;158,73;158,38
128;128;32;32;8;16;16;2;2;1;0;0;1;1;281,12;281,22;281,12;281,43
128;128;32;32;8;16;16;2;2;1;0;1;0;0;277,63;281,93;281,24;282,45
128;128;32;32;8;16;16;2;2;1;0;1;0;1;145,46;148,43;148,18;147,91
128;128;32;32;8;16;16;2;2;1;0;1;1;0;162,69;166,78;168,48;167,98
128;128;32;32;8;16;16;2;2;1;0;1;1;1;173,93;173,94;173,92;173,88
128;128;32;32;8;16;16;2;2;1;1;0;0;0;253,4;257,79;258,05;257,37
128;128;32;32;8;16;16;2;2;1;1;0;0;1;226,5;234,61;236,34;234,81
128;128;32;32;8;16;16;2;2;1;1;0;1;0;146,09;145,43;144,96;145,23
128;128;32;32;8;16;16;2;2;1;1;0;1;1;283,54;283,74;283,69;283,69
128;128;32;32;8;16;16;2;2;1;1;1;0;0;280,57;288,34;287,58;287,5
128;128;32;32;8;16;16;2;2;1;1;1;0;1;141,28;141,85;141,54;142,77
128;128;32;32;8;16;16;2;2;1;1;1;1;0;151,43;156,96;154,65;158,42
128;128;32;32;8;16;16;2;2;1;1;1;1;1;200;200,07;199,97;200,08
128;128;32;32;8;16;16;2;2;2;0;0;0;0;308,39;310,02;309,75;309,39
128;128;32;32;8;16;16;2;2;2;0;0;0;1;238,1;243,63;243,69;243,74
128;128;32;32;8;16;16;2;2;2;0;0;1;0;218,3;219,86;220,42;219,83
128;128;32;32;8;16;16;2;2;2;0;0;1;1;181,73;181,79;181,72;181,7
128;128;32;32;8;16;16;2;2;2;0;1;0;0;318,17;320,59;320,47;320,95
128;128;32;32;8;16;16;2;2;2;0;1;0;1;243,03;260,93;259,4;260,72
128;128;32;32;8;16;16;2;2;2;0;1;1;0;222,14;223,75;223,07;222,6
128;128;32;32;8;16;16;2;2;2;0;1;1;1;165,53;165,55;165,48;165,49
128;128;32;32;8;16;16;2;2;2;1;0;0;0;308,98;310,62;310,98;310,38
128;128;32;32;8;16;16;2;2;2;1;0;0;1;237,15;242,5;242,66;242,59
128;128;32;32;8;16;16;2;2;2;1;0;1;0;217,45;221,85;221,09;221,86
128;128;32;32;8;16;16;2;2;2;1;0;1;1;176,48;176,6;176,47;176,52
128;128;32;32;8;16;16;2;2;2;1;1;0;0;319,59;320,57;320,63;320,78
128;128;32;32;8;16;16;2;2;2;1;1;0;1;240,89;257,83;258,94;260,34
128;128;32;32;8;16;16;2;2;2;1;1;1;0;222,34;225,57;226,12;226,71
128;128;32;32;8;16;16;2;2;2;1;1;1;1;157,65;157,71;157,68;157,68
128;128;32;32;8;16;16;2;2;4;0;0;0;0;321,23;323,91;324,29;323,88
128;128;32;32;8;16;16;2;2;4;0;0;0;1;211,01;212,59;213,29;212,8
128;128;32;32;8;16;16;2;2;4;0;0;1;0;257,56;256,64;256,69;257,7
128;128;32;32;8;16;16;2;2;4;0;0;1;1;186,79;186,77;186,79;186,77
128;128;32;32;8;16;16;2;2;4;0;1;0;0;329,34;332,31;331,55;331,53
128;128;32;32;8;16;16;2;2;4;0;1;0;1;223,65;225,46;225,27;225,76
128;128;32;32;8;16;16;2;2;4;0;1;1;0;228,71;231,1;232,72;231,21
128;128;32;32;8;16;16;2;2;4;0;1;1;1;189,54;189,65;189,67;189,57
128;128;32;32;8;16;16;2;2;4;1;0;0;0;317,62;320,84;320,9;320,89
128;128;32;32;8;16;16;2;2;4;1;0;0;1;208,21;210,16;210,84;211,33
128;128;32;32;8;16;16;2;2;4;1;0;1;0;256,11;254,86;255,82;255,01
128;128;32;32;8;16;16;2;2;4;1;0;1;1;178,16;178,34;178,34;178,52
128;128;32;32;8;16;16;2;2;4;1;1;0;0;326,09;328,7;327,92;328,6
128;128;32;32;8;16;16;2;2;4;1;1;0;1;222,2;224,89;224,8;224,14
128;128;32;32;8;16;16;2;2;4;1;1;1;0;233,75;238,48;238,54;238,73
128;128;32;32;8;16;16;2;2;4;1;1;1;1;170,81;170,9;170,85;170,89
128;128;32;32;8;16;16;2;2;8;0;0;0;0;358,35;363,42;363,01;363,79
128;128;32;32;8;16;16;2;2;8;0;0;0;1;223,16;234,92;234,82;235,62
128;128;32;32;8;16;16;2;2;8;0;0;1;0;240,84;240,07;239,07;240,77
128;128;32;32;8;16;16;2;2;8;0;0;1;1;176,65;176,66;176,63;176,72
128;128;32;32;8;16;16;2;2;8;0;1;0;0;355,07;360;359,36;359,9
128;128;32;32;8;16;16;2;2;8;0;1;0;1;226,01;238,89;238,93;238,13
128;128;32;32;8;16;16;2;2;8;0;1;1;0;240,9;239,87;239,7;239,39
128;128;32;32;8;16;16;2;2;8;0;1;1;1;162,5;162,63;162,63;162,58
128;128;32;32;8;16;16;2;2;8;1;0;0;0;355,94;361,31;362,1;361,47
128;128;32;32;8;16;16;2;2;8;1;0;0;1;218,55;226,45;226,1;227,07
128;128;32;32;8;16;16;2;2;8;1;0;1;0;239,56;238,8;238,62;238,62
128;128;32;32;8;16;16;2;2;8;1;0;1;1;183,3;183,63;183,53;183,62
128;128;32;32;8;16;16;2;2;8;1;1;0;0;354,6;358,78;358,99;358,86
128;128;32;32;8;16;16;2;2;8;1;1;0;1;230,32;247,03;245,61;245,17
128;128;32;32;8;16;16;2;2;8;1;1;1;0;248,04;247,18;247,3;246,81
128;128;32;32;8;16;16;2;2;8;1;1;1;1;161,11;161,26;161,16;161,16
128;128;32;32;8;16;16;2;4;1;0;0;0;0;285,17;292;291,44;290,88
128;128;32;32;8;16;16;2;4;1;0;0;0;1;206,72;213,81;212,84;211,44
128;128;32;32;8;16;16;2;4;1;0;0;1;0;192,4;199,78;200,12;200,51
128;128;32;32;8;16;16;2;4;1;0;0;1;1;190,93;191,11;191,05;191,1
128;128;32;32;8;16;16;2;4;1;0;1;0;0;311,33;320,75;320,36;320,69
128;128;32;32;8;16;16;2;4;1;0;1;0;1;198,61;196,82;197,11;196,51
128;128;32;32;8;16;16;2;4;1;0;1;1;0;196,99;204,99;203,62;204,41
128;128;32;32;8;16;16;2;4;1;0;1;1;1;216,53;216,57;216,59;216,6
128;128;32;32;8;16;16;2;4;1;1;0;0;0;285,87;292,06;291,39;291,35
128;128;32;32;8;16;16;2;4;1;1;0;0;1;204,2;206,39;206,29;206,45
128;128;32;32;8;16;16;2;4;1;1;0;1;0;196,28;204;202,5;202,52
128;128;32;32;8;16;16;2;4;1;1;0;1;1;192,31;192,43;192,43;192,48
128;128;32;32;8;16;16;2;4;1;1;1;0;0;311,83;320,39;320,34;320,19
128;128;32;32;8;16;16;2;4;1;1;1;0;1;220,14;221,75;221,62;220,27
128;128;32;32;8;16;16;2;4;1;1;1;1;0;195,44;202,83;202,39;205,11
128;128;32;32;8;16;16;2;4;1;1;1;1;1;224,37;224,46;224,39;224,41
128;128;32;32;8;16;16;2;4;2;0;0;0;0;319,37;323,24;323,49;323,37
128;128;32;32;8;16;16;2;4;2;0;0;0;1;231,51;237,51;237,92;236,42
128;128;32;32;8;16;16;2;4;2;0;0;1;0;219,64;222,31;223,42;223,99
128;128;32;32;8;16;16;2;4;2;0;0;1;1;151,57;151,67;151,66;151,65
128;128;32;32;8;16;16;2;4;2;0;1;0;0;329;331,67;332,39;333,55
128;128;32;32;8;16;16;2;4;2;0;1;0;1;191,55;198,23;198,62;197,33
128;128;32;32;8;16;16;2;4;2;0;1;1;0;227,82;236,17;237,89;236,4
128;128;32;32;8;16;16;2;4;2;0;1;1;1;175,29;175,41;175,29;175,29
128;128;32;32;8;16;16;2;4;2;1;0;0;0;319,54;323,24;323,06;324,33
128;128;32;32;8;16;16;2;4;2;1;0;0;1;225,29;228,68;228,58;228,94
128;128;32;32;8;16;16;2;4;2;1;0;1;0;220,63;228,32;227,41;225,98
128;128;32;32;8;16;16;2;4;2;1;0;1;1;153,14;153,36;153,32;153,31
128;128;32;32;8;16;16;2;4;2;1;1;0;0;329,06;333,6;333,4;332,84
128;128;32;32;8;16;16;2;4;2;1;1;0;1;179,77;186,92;185,86;185,73
128;128;32;32;8;16;16;2;4;2;1;1;1;0;223,96;233;234,08;232,83
128;128;32;32;8;16;16;2;4;2;1;1;1;1;165,29;165,38;165,33;165,35
128;128;32;32;8;16;16;2;4;4;0;0;0;0;327,55;330,08;330,32;330,26
128;128;32;32;8;16;16;2;4;4;0;0;0;1;166,44;169,33;169,37;169,12
128;128;32;32;8;16;16;2;4;4;0;0;1;0;205,23;206,55;207,4;206,96
128;128;32;32;8;16;16;2;4;4;0;0;1;1;190,2;190,54;190,31;190,37
128;128;32;32;8;16;16;2;4;4;0;1;0;0;338;341,43;341,58;341,02
128;128;32;32;8;16;16;2;4;4;0;1;0;1;165,63;166,38;166,68;168,09
128;128;32;32;8;16;16;2;4;4;0;1;1;0;211,79;213,69;213,45;213,65
128;128;32;32;8;16;16;2;4;4;0;1;1;1;183,17;183,15;183,2;183,15
128;128;32;32;8;16;16;2;4;4;1;0;0;0;327,61;330,17;329,94;330,29
128;128;32;32;8;16;16;2;4;4;1;0;0;1;157,68;156,82;156,22;156,84
128;128;32;32;8;16;16;2;4;4;1;0;1;0;205,41;205,42;205,76;205,56
128;128;32;32;8;16;16;2;4;4;1;0;1;1;195,84;195,91;195,9;195,89
128;128;32;32;8;16;16;2;4;4;1;1;0;0;337,41;340,96;340,58;341,52
128;128;32;32;8;16;16;2;4;4;1;1;0;1;155,91;157,02;157,01;157,15
128;128;32;32;8;16;16;2;4;4;1;1;1;0;209,49;212,44;211,77;211,66
128;128;32;32;8;16;16;2;4;4;1;1;1;1;164,55;164,59;164,54;164,57
128;128;32;32;8;16;16;2;4;8;0;0;0;0;372,32;375,07;375,57;375,25
128;128;32;32;8;16;16;2;4;8;0;0;0;1;131,36;133,47;133,03;133,89
128;128;32;32;8;16;16;2;4;8;0;0;1;0;198,52;203,61;202,11;202,4
128;128;32;32;8;16;16;2;4;8;0;0;1;1;148,89;148,91;148,94;148,94
128;128;32;32;8;16;16;2;4;8;0;1;0;0;387,17;391,09;391,19;391,37
128;128;32;32;8;16;16;2;4;8;0;1;0;1;130,55;132,79;132,76;132,46
128;128;32;32;8;16;16;2;4;8;0;1;1;0;198,87;199,59;200,75;200,87
128;128;32;32;8;16;16;2;4;8;0;1;1;1;151,32;151,33;151,31;151,3
128;128;32;32;8;16;16;2;4;8;1;0;0;0;371,91;375,7;375,39;375,58
128;128;32;32;8;16;16;2;4;8;1;0;0;1;137,4;139,22;138,41;139,13
128;128;32;32;8;16;16;2;4;8;1;0;1;0;196,25;199,39;198,01;202,45
128;128;32;32;8;16;16;2;4;8;1;0;1;1;149,2;149,28;149,18;149,22
128;128;32;32;8;16;16;2;4;8;1;1;0;0;387,24;391,01;391,46;390,95
128;128;32;32;8;16;16;2;4;8;1;1;0;1;107,65;109,38;109,16;109,14
128;128;32;32;8;16;16;2;4;8;1;1;1;0;197,55;201,27;202,65;200,71
128;128;32;32;8;16;16;2;4;8;1;1;1;1;154,79;154,9;154,86;154,85
128;128;32;32;8;16;16;8;1;1;0;0;0;0;218,38;218,28;218,17;218,42
128;128;32;32;8;16;16;8;1;1;0;0;0;1;147,65;148,13;147,77;147,94
128;128;32;32;8;16;16;8;1;1;0;0;1;0;133,32;137,5;134,09;136,43
128;128;32;32;8;16;16;8;1;1;0;0;1;1;161,86;161,9;161,95;161,88
128;128;32;32;8;16;16;8;1;1;0;1;0;0;234,8;235,84;236,42;236,62
128;128;32;32;8;16;16;8;1;1;0;1;0;1;126,98;127,1;127,09;127,22
128;128;32;32;8;16;16;8;1;1;0;1;1;0;157,59;158,56;158,48;158,58
128;128;32;32;8;16;16;8;1;1;0;1;1;1;130,65;130,55;130,58;130,58
128;128;32;32;8;16;16;8;1;1;1;0;0;0;215,95;216,27;216,1;215,82
128;128;32;32;8;16;16;8;1;1;1;0;0;1;138,59;139,73;139,76;140,66
128;128;32;32;8;16;16;8;1;1;1;0;1;0;125,84;128,58;128,4;128,48
128;128;32;32;8;16;16;8;1;1;1;0;1;1;165,39;165,48;165,49;165,57
128;128;32;32;8;16;16;8;1;1;1;1;0;0;232,48;232,64;232,82;232,57
128;128;32;32;8;16;16;8;1;1;1;1;0;1;119,27;124,49;125,33;121,31
128;128;32;32;8;16;16;8;1;1;1;1;1;0;148,29;150,43;150,34;150,35
128;128;32;32;8;16;16;8;1;1;1;1;1;1;120,05;119,99;120,06;120,06
128;128;32;32;8;16;16;8;1;2;0;0;0;0;258,05;258,36;258,79;258,02
128;128;32;32;8;16;16;8;1;2;0;0;0;1;147,52;151,34;150,85;150,45
128;128;32;32;8;16;16;8;1;2;0;0;1;0;148,37;150,99;143,69;151,32
128;128;32;32;8;16;16;8;1;2;0;0;1;1;163,27;163,4;163,61;163,45
128;128;32;32;8;16;16;8;1;2;0;1;0;0;270,66;270,51;270,57;270,29
128;128;32;32;8;16;16;8;1;2;0;1;0;1;141,81;143,82;144,06;143,81
128;128;32;32;8;16;16;8;1;2;0;1;1;0;154,24;155,61;155,67;155,49
128;128;32;32;8;16;16;8;1;2;0;1;1;1;130,11;131,06;130,87;130,61
128;128;32;32;8;16;16;8;1;2;1;0;0;0;254,93;255,18;254,83;254,78
128;128;32;32;8;16;16;8;1;2;1;0;0;1;142,97;144,88;144,92;144,72
128;128;32;32;8;16;16;8;1;2;1;0;1;0;144,23;147,33;144,84;144,96
128;128;32;32;8;16;16;8;1;2;1;0;1;1;162,82;162,77;162,76;162,82
128;128;32;32;8;16;16;8;1;2;1;1;0;0;269,99;269,92;269,46;270,09
128;128;32;32;8;16;16;8;1;2;1;1;0;1;136,77;136,32;135,23;136,33
128;128;32;32;8;16;16;8;1;2;1;1;1;0;156,36;157,4;157,32;157,08
128;128;32;32;8;16;16;8;1;2;1;1;1;1;129,16;129,21;128,75;128,84
128;128;32;32;8;16;16;8;1;4;0;0;0;0;272,49;273,01;273,02;273,07
128;128;32;32;8;16;16;8;1;4;0;0;0;1;154,45;156,08;155,98;156,05
128;128;32;32;8;16;16;8;1;4;0;0;1;0;155,86;156,04;154,83;154,9
128;128;32;32;8;16;16;8;1;4;0;0;1;1;173,38;173,36;173,59;173,31
128;128;32;32;8;16;16;8;1;4;0;1;0;0;277,48;278,5;277,79;278,27
128;128;32;32;8;16;16;8;1;4;0;1;0;1;153,32;154,99;155,92;154,94
128;128;32;32;8;16;16;8;1;4;0;1;1;0;163,91;163,82;164,2;166,17
128;128;32;32;8;16;16;8;1;4;0;1;1;1;172,47;172,51;172,47;172,7
128;128;32;32;8;16;16;8;1;4;1;0;0;0;267,17;268,01;267,98;267,62
128;128;32;32;8;16;16;8;1;4;1;0;0;1;147,18;149,64;149,64;150,19
128;128;32;32;8;16;16;8;1;4;1;0;1;0;159,44;159,14;154,85;158,64
128;128;32;32;8;16;16;8;1;4;1;0;1;1;163,51;163,3;163,48;163,43
128;128;32;32;8;16;16;8;1;4;1;1;0;0;273,07;273,3;273,55;273,86
128;128;32;32;8;16;16;8;1;4;1;1;0;1;149,41;151,08;149,69;149,49
128;128;32;32;8;16;16;8;1;4;1;1;1;0;158,31;162,44;164,85;159,82
128;128;32;32;8;16;16;8;1;4;1;1;1;1;163,9;163,95;164,03;163,99
128;128;32;32;8;16;16;8;1;8;0;0;0;0;264,46;263,83;263,66;263,87
128;128;32;32;8;16;16;8;1;8;0;0;0;1;143,6;144,79;145,41;144,88
128;128;32;32;8;16;16;8;1;8;0;0;1;0;157,38;159,32;157,34;158,39
128;128;32;32;8;16;16;8;1;8;0;0;1;1;172,18;172,17;172,15;172,14
128;128;32;32;8;16;16;8;1;8;0;1;0;0;266,05;266,23;265,95;266,08
128;128;32;32;8;16;16;8;1;8;0;1;0;1;143,86;145,51;145,39;145,48
128;128;32;32;8;16;16;8;1;8;0;1;1;0;155,17;154,23;153,59;154,4
128;128;32;32;8;16;16;8;1;8;0;1;1;1;171,97;171,96;171,96;171,94
128;128;32;32;8;16;16;8;1;8;1;0;0;0;255,98;255,79;256,04;256,01
128;128;32;32;8;16;16;8;1;8;1;0;0;1;138,36;138,24;137,13;137,94
128;128;32;32;8;16;16;8;1;8;1;0;1;0;148,8;149,65;146,7;150,85
128;128;32;32;8;16;16;8;1;8;1;0;1;1;170,59;170,56;170,54;170,58
128;128;32;32;8;16;16;8;1;8;1;1;0;0;258,38;259,94;259,24;260,12
128;128;32;32;8;16;16;8;1;8;1;1;0;1;137,01;139,2;139,03;138,58
128;128;32;32;8;16;16;8;1;8;1;1;1;0;142,04;149,32;144,41;146,63
128;128;32;32;8;16;16;8;1;8;1;1;1;1;171,84;171,92;171,96;171,88
128;128;32;32;8;16;16;8;2;1;0;0;0;0;240,9;240,42;240,68;240,4
128;128;32;32;8;16;16;8;2;1;0;0;0;1;151,33;153,06;153,09;153,18
128;128;32;32;8;16;16;8;2;1;0;0;1;0;133,21;135,44;135,23;133,51
128;128;32;32;8;16;16;8;2;1;0;0;1;1;168,53;168,42;168,43;168,45
128;128;32;32;8;16;16;8;2;1;0;1;0;0;257,31;257,8;257,46;257,71
128;128;32;32;8;16;16;8;2;1;0;1;0;1;120,58;120,42;120,99;120,23
128;128;32;32;8;16;16;8;2;1;0;1;1;0;153,73;156,38;156,28;156,28
128;128;32;32;8;16;16;8;2;1;0;1;1;1;124;123,99;123,9;123,99
128;128;32;32;8;16;16;8;2;1;1;0;0;0;238,63;239,18;239,18;238,97
128;128;32;32;8;16;16;8;2;1;1;0;0;1;150,25;152,53;152,17;151,75
128;128;32;32;8;16;16;8;2;1;1;0;1;0;129,88;132,19;130,43;131,6
128;128;32;32;8;16;16;8;2;1;1;0;1;1;164,76;164,51;164,6;164,54
128;128;32;32;8;16;16;8;2;1;1;1;0;0;255,96;257,23;255,41;256,15
128;128;32;32;8;16;16;8;2;1;1;1;0;1;120,87;120,07;121,46;120,47
128;128;32;32;8;16;16;8;2;1;1;1;1;0;149,99;152,46;152,29;152,31
128;128;32;32;8;16;16;8;2;1;1;1;1;1;107,6;108,56;107,58;107,56
128;128;32;32;8;16;16;8;2;2;0;0;0;0;258,13;258,31;258,34;258,15
128;128;32;32;8;16;16;8;2;2;0;0;0;1;141,8;144,37;144,15;144,4
128;128;32;32;8;16;16;8;2;2;0;0;1;0;150,89;151,41;146,27;149,61
128;128;32;32;8;16;16;8;2;2;0;0;1;1;181,29;181,26;181,2;181,27
128;128;32;32;8;16;16;8;2;2;0;1;0;0;271,25;270,1;269,97;270,27
128;128;32;32;8;16;16;8;2;2;0;1;0;1;126,05;129,64;129,52;129,15
128;128;32;32;8;16;16;8;2;2;0;1;1;0;162,7;164,1;164,15;164,16
128;128;32;32;8;16;16;8;2;2;0;1;1;1;134,77;134,71;134,73;134,71
128;128;32;32;8;16;16;8;2;2;1;0;0;0;257,25;258,07;257,35;257,29
128;128;32;32;8;16;16;8;2;2;1;0;0;1;139,74;141,8;141,58;142,2
128;128;32;32;8;16;16;8;2;2;1;0;1;0;147,46;145,38;147,59;149,37
128;128;32;32;8;16;16;8;2;2;1;0;1;1;178,96;179,05;178,94;178,95
128;128;32;32;8;16;16;8;2;2;1;1;0;0;271,29;270,58;270,09;270,36
128;128;32;32;8;16;16;8;2;2;1;1;0;1;124,22;126,95;127,11;127,03
128;128;32;32;8;16;16;8;2;2;1;1;1;0;159,07;160,73;160,76;160,7
128;128;32;32;8;16;16;8;2;2;1;1;1;1;129,44;129,42;129,47;129,49
128;128;32;32;8;16;16;8;2;4;0;0;0;0;280,06;280,01;279,86;280,09
128;128;32;32;8;16;16;8;2;4;0;0;0;1;150,27;151,29;151,24;151,84
128;128;32;32;8;16;16;8;2;4;0;0;1;0;143,5;145,94;145,31;145,09
128;128;32;32;8;16;16;8;2;4;0;0;1;1;155,19;155,18;155,18;155,19
128;128;32;32;8;16;16;8;2;4;0;1;0;0;288,75;288,75;289,15;288,51
128;128;32;32;8;16;16;8;2;4;0;1;0;1;145,7;146,46;146,52;146,88
128;128;32;32;8;16;16;8;2;4;0;1;1;0;151,5;152,35;151,89;153,05
128;128;32;32;8;16;16;8;2;4;0;1;1;1;170,16;170,09;170,12;170,08
128;128;32;32;8;16;16;8;2;4;1;0;0;0;278,62;278,86;278,57;278,2
128;128;32;32;8;16;16;8;2;4;1;0;0;1;146,29;149,47;149,75;148,79
128;128;32;32;8;16;16;8;2;4;1;0;1;0;144,14;143,83;143,39;143,33
128;128;32;32;8;16;16;8;2;4;1;0;1;1;148,77;148,8;148,75;148,76
128;128;32;32;8;16;16;8;2;4;1;1;0;0;288,35;288,54;288,57;288,41
128;128;32;32;8;16;16;8;2;4;1;1;0;1;144,76;146,61;146,9;147,74
128;128;32;32;8;16;16;8;2;4;1;1;1;0;151,24;151,59;154,68;152,26
128;128;32;32;8;16;16;8;2;4;1;1;1;1;156,54;156,54;156,52;156,6
128;128;32;32;8;16;16;8;2;8;0;0;0;0;272,91;273,62;272,98;272,93
128;128;32;32;8;16;16;8;2;8;0;0;0;1;133,09;134,91;134,44;135,01
128;128;32;32;8;16;16;8;2;8;0;0;1;0;143,54;145,49;146,09;142,02
128;128;32;32;8;16;16;8;2;8;0;0;1;1;156,46;156,48;156,46;156,45
128;128;32;32;8;16;16;8;2;8;0;1;0;0;274,75;275,47;275,29;275,23
128;128;32;32;8;16;16;8;2;8;0;1;0;1;133,64;135,01;135,17;135,76
128;128;32;32;8;16;16;8;2;8;0;1;1;0;137,57;138,33;139,81;140,66
128;128;32;32;8;16;16;8;2;8;0;1;1;1;143,62;143,51;143,51;143,55
128;128;32;32;8;16;16;8;2;8;1;0;0;0;272,31;272,66;272,7;272,96
128;128;32;32;8;16;16;8;2;8;1;0;0;1;132,6;133,89;133,35;132,7
128;128;32;32;8;16;16;8;2;8;1;0;1;0;135,58;139,79;142,71;142,47
128;128;32;32;8;16;16;8;2;8;1;0;1;1;147,72;147,75;147,71;147,75
128;128;32;32;8;16;16;8;2;8;1;1;0;0;273,11;274,05;274,15;274,19
128;128;32;32;8;16;16;8;2;8;1;1;0;1;131,37;133,28;133,08;134,11
128;128;32;32;8;16;16;8;2;8;1;1;1;0;135,55;143,98;141,43;136,85
128;128;32;32;8;16;16;8;2;8;1;1;1;1;143,61;143,57;143,61;143,57
128;128;32;32;8;16;16;8;4;1;0;0;0;0;209,47;208,26;207,49;208,8
128;128;32;32;8;16;16;8;4;1;0;0;0;1;133;135,96;134,77;135,82
128;128;32;32;8;16;16;8;4;1;0;0;1;0;122,96;127,75;127,5;126,44
128;128;32;32;8;16;16;8;4;1;0;0;1;1;148,46;148,47;148,41;148,39
128;128;32;32;8;16;16;8;4;1;0;1;0;0;229;227,44;227,37;227,69
128;128;32;32;8;16;16;8;4;1;0;1;0;1;117,13;118,44;119,23;117,03
128;128;32;32;8;16;16;8;4;1;0;1;1;0;145,75;147,12;146,9;146,95
128;128;32;32;8;16;16;8;4;1;0;1;1;1;125,59;125,63;125,55;125,57
128;128;32;32;8;16;16;8;4;1;1;0;0;0;209,46;208,43;208,18;208,08
128;128;32;32;8;16;16;8;4;1;1;0;0;1;132,4;132,93;134,02;132,86
128;128;32;32;8;16;16;8;4;1;1;0;1;0;122,71;125,37;125,23;125,22
128;128;32;32;8;16;16;8;4;1;1;0;1;1;146,73;146,73;146,64;146,66
128;128;32;32;8;16;16;8;4;1;1;1;0;0;229,04;228,66;228,25;229,08
128;128;32;32;8;16;16;8;4;1;1;1;0;1;112,24;115,25;115,7;113,76
128;128;32;32;8;16;16;8;4;1;1;1;1;0;145,58;147,23;147,03;147,19
